,path,interval_folder,sector,ticker,size_bytes,size_gb
179,15_min_interval_stocks/Consumer_Discretionary/ANGH.csv,15_min_interval_stocks,Consumer_Discretionary,ANGH,598561,0.0005574533715844154
180,15_min_interval_stocks/Consumer_Discretionary/ANGHW.csv,15_min_interval_stocks,Consumer_Discretionary,ANGHW,171676,0.0001598857343196869
181,15_min_interval_stocks/Consumer_Discretionary/ANGI.csv,15_min_interval_stocks,Consumer_Discretionary,ANGI,4657764,0.00433788076043129
182,15_min_interval_stocks/Consumer_Discretionary/ANTE.csv,15_min_interval_stocks,Consumer_Discretionary,ANTE,4289309,0.0039947303012013435
183,15_min_interval_stocks/Consumer_Discretionary/AOS.csv,15_min_interval_stocks,Consumer_Discretionary,AOS,9488025,0.008836411871016026
184,15_min_interval_stocks/Consumer_Discretionary/AOUT.csv,15_min_interval_stocks,Consumer_Discretionary,AOUT,1264768,0.0011779069900512695
185,15_min_interval_stocks/Consumer_Discretionary/APDN.csv,15_min_interval_stocks,Consumer_Discretionary,APDN,4840682,0.004508236423134804
186,15_min_interval_stocks/Consumer_Discretionary/APG.csv,15_min_interval_stocks,Consumer_Discretionary,APG,1791192,0.0016681775450706482
187,15_min_interval_stocks/Consumer_Discretionary/APOG.csv,15_min_interval_stocks,Consumer_Discretionary,APOG,9562998,0.008906235918402672
188,15_min_interval_stocks/Consumer_Discretionary/APTV.csv,15_min_interval_stocks,Consumer_Discretionary,APTV,5339425,0.004972727037966251
189,15_min_interval_stocks/Consumer_Discretionary/ARCO.csv,15_min_interval_stocks,Consumer_Discretionary,ARCO,5308972,0.004944365471601486
190,15_min_interval_stocks/Consumer_Discretionary/ARHS.csv,15_min_interval_stocks,Consumer_Discretionary,ARHS,1263006,0.001176265999674797
191,15_min_interval_stocks/Consumer_Discretionary/ARKR.csv,15_min_interval_stocks,Consumer_Discretionary,ARKR,1991889,0.0018550911918282509
192,15_min_interval_stocks/Consumer_Discretionary/ARMK.csv,15_min_interval_stocks,Consumer_Discretionary,ARMK,4547655,0.004235333763062954
193,15_min_interval_stocks/Consumer_Discretionary/ARRY.csv,15_min_interval_stocks,Consumer_Discretionary,ARRY,2095373,0.001951468177139759
194,15_min_interval_stocks/Consumer_Discretionary/AS.csv,15_min_interval_stocks,Consumer_Discretionary,AS,415367,0.00038684066385030746
195,15_min_interval_stocks/Consumer_Discretionary/ASC.csv,15_min_interval_stocks,Consumer_Discretionary,ASC,4414717,0.0041115256026387215
196,15_min_interval_stocks/Consumer_Discretionary/ASGN.csv,15_min_interval_stocks,Consumer_Discretionary,ASGN,8236241,0.007670597173273563
197,15_min_interval_stocks/Consumer_Discretionary/ASH.csv,15_min_interval_stocks,Consumer_Discretionary,ASH,9968143,0.00928355660289526
198,15_min_interval_stocks/Consumer_Discretionary/ASLE.csv,15_min_interval_stocks,Consumer_Discretionary,ASLE,1438237,0.001339462585747242
199,15_min_interval_stocks/Consumer_Discretionary/ASO.csv,15_min_interval_stocks,Consumer_Discretionary,ASO,2118209,0.001972735859453678
200,15_min_interval_stocks/Consumer_Discretionary/ASPN.csv,15_min_interval_stocks,Consumer_Discretionary,ASPN,3219605,0.0029984908178448677
201,15_min_interval_stocks/Consumer_Discretionary/ASPS.csv,15_min_interval_stocks,Consumer_Discretionary,ASPS,5152885,0.00479899812489748
202,15_min_interval_stocks/Consumer_Discretionary/ASR.csv,15_min_interval_stocks,Consumer_Discretionary,ASR,8330384,0.007758274674415588
203,15_min_interval_stocks/Consumer_Discretionary/ASTH.csv,15_min_interval_stocks,Consumer_Discretionary,ASTH,282234,0.00026285089552402496
204,15_min_interval_stocks/Consumer_Discretionary/ASTS.csv,15_min_interval_stocks,Consumer_Discretionary,ASTS,2346134,0.002185007557272911
